column_name,data_type,null_count,null_percent,distinct_count,sample_values,is_candidate_key,minimum,maximum,mean,comments
TotalRows,int64,0,0.0,1,"[""3276""]",True,3276,3276,3276.0,
MinTransmissionDate,datetime64[us],0,0.0,1,"[""2023-09-15T13:53:32""]",True,2023-09-15T13:53:32,2023-09-15T13:53:32,,
MaxTransmissionDate,datetime64[us],0,0.0,1,"[""2025-04-01T15:23:07""]",True,2025-04-01T15:23:07,2025-04-01T15:23:07,,
